step,t,dt,Ts,Rd,mpp,m_dot,psat,sum_y_cond,sum_y_cond_raw,psat_over_P,eq_source,eq_exc_type,eq_exc_msg,psat_source,hvap_source,latent_source,L_v,q_g,q_l,q_diff,latent,energy_res,energy_sign,fallback_reason,finite_ok,Ts_eff,Tbub,guard_active,clamp_active,eps_bg,penalty_used,penalty_reason,n_penalty_residual,n_lambda_cap_ts,max_Ts_trial_minus_upper,ls_lambda,ls_clip_ts,ls_clip_mpp,ls_shrink_count,regime,regime_locked,sum_x_psat_over_P,Ts_upper,Ts_guard,Ts_hard
146,0.0029400000000000064,2e-05,429.5043124038433,9.99034842440272e-05,0.07585656344798974,9.514025209451246e-09,7674.14390397717,0.07573791170961924,0.07573791170961924,0.07573791170961924,computed,,,p2db,p2db,p2db,291868.78299594275,0.0947936414119056,-0.10191407023078199,0.00989741160421502,0.002776982263170756,5.221678827174725e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,429.5043124038433,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.07573791170961924,486.82493318617344,486.82493318617344,489.7249331861734
147,0.0029600000000000065,2e-05,429.9986659744581,9.990100914830876e-05,0.07709469600648595,9.668834239881103e-09,7861.262595007383,0.07758462960777086,0.07758462960777086,0.07758462960777086,computed,,,p2db,p2db,p2db,291628.87638914114,0.09469627098290453,-0.10184346583702823,0.009967046348373894,0.002819850986515234,5.077349621469829e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,429.9986659744581,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.07758462960777086,486.82493318617344,486.82493318617344,489.7249331861734
148,0.0029800000000000065,2e-05,430.48992467139686,9.989849287663294e-05,0.07833108290278856,9.823400874166485e-09,8051.288066766454,0.079460035201248,0.079460035201248,0.079460035201248,computed,,,p2db,p2db,p2db,291390.15229106287,0.09459721023939534,-0.10176802907774053,0.010033405809860433,0.002862586478577393,4.929378454900102e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,430.48992467139686,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.079460035201248,486.82493318617344,486.82493318617344,489.7249331861734
149,0.0030000000000000066,2e-05,430.97804201665645,9.989593546306479e-05,0.0795651258423322,9.977649742418205e-09,8244.202970516562,0.08136395727132062,0.08136395727132062,0.08136395727132062,computed,,,p2db,p2db,p2db,291152.6382473745,0.09449647450107203,-0.10168776140284487,0.010096455168742774,0.002905167789406869,4.775630628797711e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,430.97804201665645,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.08136395727132062,486.82493318617344,486.82493318617344,489.7249331861734
150,0.0030200000000000066,2e-05,431.46297394150776,9.989333696102957e-05,0.08079624057318659,1.0131507256725354e-08,8439.988159221917,0.08329620685143763,0.08329620685143763,0.08329620685143763,computed,,,p2db,p2db,p2db,290916.36074674624,0.09439408207792374,-0.10160267330332662,0.01015616625029413,0.0029475745631593196,4.6173193350360076e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,431.46297394150776,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.08329620685143763,486.82493318617344,486.82493318617344,489.7249331861734
151,0.0030400000000000067,2e-05,431.9446788872802,9.989069744286517e-05,0.08202385828215045,1.028490178656569e-08,8638.622768032117,0.08525657802153583,0.08525657802153583,0.08525657802153583,computed,,,p2db,p2db,p2db,290681.3451626527,0.09429005417718661,-0.10151278412442227,0.010212517477602016,0.0029897870845716876,4.4579466637259535e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,431.9446788872802,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.08525657802153583,486.82493318617344,486.82493318617344,489.7249331861734
152,0.0030600000000000067,2e-05,432.42311789067315,9.988801699933066e-05,0.083247426835637,1.0437763814656017e-08,8840.084298683552,0.08724484874101705,0.08724484874101705,0.08724484874101705,computed,,,p2db,p2db,p2db,290447.61570236954,0.09418441478284434,-0.10141812181871487,0.010265493785320488,0.0030317863195335696,4.29916383742901e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,432.42311789067315,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.08724484874101705,486.82493318617344,486.82493318617344,489.7249331861734
153,0.0030800000000000068,2e-05,432.89825465589416,9.988529573907714e-05,0.08446641190189562,1.0590026077828412e-08,9044.348708087307,0.08926078172304276,0.08926078172304276,0.08926078172304276,computed,,,p2db,p2db,p2db,290215.19536211673,0.09407719052371623,-0.10131872265941884,0.010315086513525812,0.0030735539511236474,4.2669955329505127e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,432.89825465589416,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.08926078172304276,486.82493318617344,486.82493318617344,489.7249331861734
154,0.003100000000000007,2e-05,433.37005561271843,9.988253378808223e-05,0.0856802979753593,1.0741623695540554e-08,9251.390500053672,0.09130412533978458,0.09130412533978458,0.09130412533978458,computed,,,p2db,p2db,p2db,289984.10588886536,0.09396841052051899,-0.10121463092132986,0.010361293210631225,0.0031150724119135198,3.9790683682011663e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,433.37005561271843,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.09130412533978458,486.82493318617344,486.82493318617344,489.7249331861734
155,0.003120000000000007,2e-05,433.8384899653114,9.987973128905356e-05,0.08688858922408381,1.0892494276114623e-08,9461.18282158143,0.09337461457272568,0.09337461457272568,0.09337461457272568,computed,,,p2db,p2db,p2db,289754.3677465026,0.09385810629154549,-0.10110589856545733,0.010404117573829991,0.0031563249096792107,3.902389401205797e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,433.8384899653114,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.09337461457272568,486.82493318617344,486.82493318617344,489.7249331861734
156,0.003140000000000007,2e-05,434.303529720182,9.987688840080331e-05,0.08809081031388917,1.1042578019966555e-08,9673.697557833835,0.09547197195000084,0.09547197195000084,0.09547197195000084,computed,,,p2db,p2db,p2db,289526.000092123,0.09374631151997602,-0.10099258481231237,0.010443569129340314,0.0031972954522103496,3.847936175423172e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,434.303529720182,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.09547197195000084,486.82493318617344,486.82493318617344,489.7249331861734
157,0.003160000000000007,2e-05,434.765149707687,9.987400529760079e-05,0.08928650700066088,1.1191817793685474e-08,9888.905431286084,0.09759590852490584,0.09759590852490584,0.09759590852490584,computed,,,p2db,p2db,p2db,289299.0207554513,0.09363306193576022,-0.10087475577358437,0.010479663081382533,0.003237968863599016,3.7995936605361713e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,434.765149707687,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.09759590852490584,486.82493318617344,486.82493318617344,489.7249331861734
158,0.003180000000000007,2e-05,435.2233275890191,9.987108216850378e-05,0.09047524664831272,1.134015919471428e-08,10106.776100738101,0.09974612485307774,0.09974612485307774,0.09974612485307774,computed,,,p2db,p2db,p2db,289073.44622540893,0.09351839514926209,-0.10075248403791855,0.010512420060529491,0.003278330797821094,3.7405194349901527e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,435.2233275890191,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.09974612485307774,486.82493318617344,486.82493318617344,489.7249331861734
159,0.003200000000000007,2e-05,435.6780438514948,9.986811921667507e-05,0.09165661863135541,1.14875506014893e-08,10327.278260574523,0.10192231197211471,0.10192231197211471,0.10192231197211471,computed,,,p2db,p2db,p2db,288849.2916425052,0.0934023504788412,-0.10062584823114455,0.010541865879614568,0.0033183677481381122,3.791731017707689e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,435.6780438514948,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.10192231197211471,486.82493318617344,486.82493318617344,489.7249331861734
160,0.003220000000000007,2e-05,436.12928179765686,9.986511665868661e-05,0.09283023462339551,1.1633943209210382e-08,10550.379742165405,0.10412415240232327,0.10412415240232327,0.10412415240232327,computed,,,p2db,p2db,p2db,288626.5707943878,0.09328496881311196,-0.10049493262806326,0.01056803121960927,0.0033580670523731797,3.52284789881252e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,436.12928179765686,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.10412415240232327,486.82493318617344,486.82493318617344,489.7249331861734
161,0.003240000000000007,2e-05,436.5770275101251,9.986207472381562e-05,0.09399572870002791,1.1779291042282779e-08,10776.047607686909,0.1063513210726564,0.1063513210726564,0.1063513210726564,computed,,,p2db,p2db,p2db,288405.29612351826,0.09316629238580398,-0.1003598265974751,0.010590951439564745,0.003397416891613591,3.3628004157335023e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,436.5770275101251,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.1063513210726564,486.82493318617344,486.82493318617344,489.7249331861734
162,0.0032600000000000072,2e-05,437.02126982566097,9.985899365333568e-05,0.0951527574622425,1.1923550969270037e-08,11004.248251932597,0.10860348632551292,0.10860348632551292,0.10860348632551292,computed,,,p2db,p2db,p2db,288185.47873051424,0.09304636468168569,-0.10022062427367988,0.010610666204601063,0.0034364062896438076,3.2296306341078607e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,437.02126982566097,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.10860348632551292,486.82493318617344,486.82493318617344,489.7249331861734
163,0.0032800000000000073,2e-05,437.4620002833646,9.985587369980624e-05,0.09630099995392331,1.2066682691986527e-08,11234.947494028002,0.11088031082188997,0.11088031082188997,0.11088031082188997,computed,,,p2db,p2db,p2db,287967.1283905112,0.0929252302105015,-0.10007742401456433,0.010627219222680128,0.0034750251051430523,3.1347424439207017e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,437.4620002833646,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.11088031082188997,486.82493318617344,486.82493318617344,489.7249331861734
164,0.0033000000000000074,2e-05,437.8992130731096,9.985271512636225e-05,0.09744015755684886,1.2208648731721668e-08,11468.110671134233,0.11318145246616564,0.11318145246616564,0.11318145246616564,computed,,,p2db,p2db,p2db,287750.2535697016,0.09280293436483056,-0.09993032797853216,0.010640657944964414,0.00351326402316285,3.0809996437800025e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,437.8992130731096,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.11318145246616564,486.82493318617344,486.82493318617344,489.7249331861734
165,0.0033200000000000074,2e-05,438.33290497468323,9.984951820600873e-05,0.09856995379942411,1.2349414404609525e-08,11703.70272870738,0.11550656529689,0.11550656529689,0.11550656529689,computed,,,p2db,p2db,p2db,287534.86144678935,0.0926795232642285,-0.09977944168351521,0.010651033265115132,0.0035511145436529844,3.0217543441415917e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,438.33290497468323,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.11550656529689,486.82493318617344,486.82493318617344,489.7249331861734
166,0.0033400000000000075,2e-05,438.76307529039633,9.984628322092339e-05,0.09969013398152449,1.2488947773920858e-08,11941.688307976645,0.11785530035012726,0.11785530035012726,0.11785530035012726,computed,,,p2db,p2db,p2db,287320.95793802297,0.09255504361037312,-0.0996248735726577,0.010658399223056003,0.0035885689635297606,2.972416575028336e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,438.76307529039633,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.11785530035012726,486.82493318617344,486.82493318617344,489.7249331861734
167,0.0033600000000000075,2e-05,439.18972576782124,9.984301046177073e-05,0.10080046475843818,1.2627219597202e-08,12182.03182803529,0.1202273064696303,0.1202273064696303,0.1202273064696303,computed,,,p2db,p2db,p2db,287108.54772750166,0.09242954250443046,-0.0994667345500379,0.010662812695891416,0.0036256203574933222,2.927906480633402e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,439.18972576782124,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.1202273064696303,486.82493318617344,486.82493318617344,489.7249331861734
168,0.0033800000000000076,2e-05,439.6128605261627,9.98397002270252e-05,0.10190073377826803,1.2764203280083858e-08,12424.69756939945,0.1226222311315021,0.1226222311315021,0.1226222311315021,computed,,,p2db,p2db,p2db,286897.63429605734,0.09230306736636244,-0.09930513763283948,0.010664333123118352,0.003662262560913676,2.957276420273436e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,439.6128605261627,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.1226222311315021,486.82493318617344,486.82493318617344,489.7249331861734
169,0.0034000000000000076,2e-05,440.0324859623681,9.983635282230356e-05,0.10299074930510951,1.2899874828282112e-08,12669.649744957896,0.12503972114441547,0.12503972114441547,0.12503972114441547,computed,,,p2db,p2db,p2db,286688.21996062796,0.09217566567481947,-0.09914019743391358,0.010663022194090042,0.003698490152496097,2.8249982821776376e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,440.0324859623681,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.12503972114441547,486.82493318617344,486.82493318617344,489.7249331861734
170,0.0034200000000000077,2e-05,440.4486106765191,9.983296855972746e-05,0.1040703392585686,1.3034212726477927e-08,12916.852580280645,0.12747942344219734,0.12747942344219734,0.12747942344219734,computed,,,p2db,p2db,p2db,286480.3059044345,0.09204738501985564,-0.09897202993320846,0.010658943602343086,0.0037342984160489883,2.7294127982052663e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,440.4486106765191,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.12747942344219734,486.82493318617344,486.82493318617344,489.7249331861734
171,0.0034400000000000077,2e-05,440.8612453728422,9.982954775729111e-05,0.10513935096410267,1.316719790622532e-08,13166.270377787905,0.12994098571712712,0.12994098571712712,0.12994098571712712,computed,,,p2db,p2db,p2db,286273.8922197337,0.09191827284480279,-0.09880075199423845,0.01065216274107336,0.0037696833281611578,2.6347654743727467e-10,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,440.8612453728422,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.12994098571712712,486.82493318617344,486.82493318617344,489.7249331861734
172,0.0034600000000000078,2e-05,441.270401445557,9.982609074186982e-05,0.10619753929648643,1.3298799738604474e-08,13417.86676222175,0.132424048973321,0.132424048973321,0.132424048973321,computed,,,p2db,p2db,p2db,286068.9786100694,0.09178837057283987,-0.09862646853487615,0.010642741607596111,0.0038046375563607956,6.0891990304179355e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,441.270401445557,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.132424048973321,486.82493318617344,486.82493318617344,489.7249331861734
173,0.003480000000000008,2e-05,441.67609558423595,9.982259783820424e-05,0.10724499734708627,1.3429029962876239e-08,13671.607636166065,0.134928276695446,0.134928276695446,0.134928276695446,computed,,,p2db,p2db,p2db,285865.5620776078,0.0916577356768371,-0.0984493206649638,0.01063075635365704,0.00383916585775584,5.507774504271562e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,441.67609558423595,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.134928276695446,486.82493318617344,486.82493318617344,489.7249331861734
174,0.003500000000000008,2e-05,442.0783436352961,9.981906937808204e-05,0.10828153588269283,1.3557864976528196e-08,13927.457539894716,0.13745331892321458,0.13745331892321458,0.13745331892321458,computed,,,p2db,p2db,p2db,285663.63999087963,0.09152641037595856,-0.09826941604880822,0.010616273491019922,0.0038732628736929077,4.944477352726573e-09,q_g_in/q_l_in/q_diff_in > 0 => heat into interface; q_lat > 0 => latent heat leaving interface (evaporation),,,442.0783436352961,489.82493318617344,False,False,1e-12,False,,0,0,nan,,0,0,0,evap,,0.13745331892321458,486.82493318617344,486.82493318617344,489.7249331861734
